user_name,sentiment_gold,sentiment_pred,entities_gold,entities_pred,tweet_id,user_id,created_at,gold_int,pred_int,text
nationshealth,0,0,[],[],1392883586760642562,109583667,2021-05-13,[],[],---'- -------- --------- -- ------------ --------- ----- ---- -- --------- --- ------ #------- ------- --- ----------- ---- -- -- --. --------- --------: -----://---.--------.---/----/--/--/-----------------------------------------------------------------------------/
super_santi07,-1,-1,[],[],1389336579882340354,382592288,2021-05-03,[],[],"------------ ------ --------------- --------- ---- --- -------- --- -- ----- ---- ------. -- --- --- -------, -------- --- ----- ---------- ----- -- ---------- -- ----- ---- --'- ----- -- ---- - ------ ----- --- ----- --- ------- -----://---.---.------.--/--/----/---------------------------------------------------------------------------------------------------"
ishaanmeet,1,1,[],[],1397736902350950400,2269897226,2021-05-27,[],[],"------- 🤞 : 
--- ------- ------ --------- -- -------- ------- --------- -- -----: #------ 
-----://---.-----------------.---/-------/---------------/-----------------------------------------------------------------------------------------.----"
nisusmedical,1,1,[],[],1394871556568924162,2833822655,2021-05-19,[],[],#----- #-------- ------- #----- ----- #----------- ------- -------- -- #------ ---- -- ---- --- --------- #------------ #------------  -----://---.-------.---/--------/--------------------------/----------------------------------------------------------------------------------/
DrDavidKatz,-1,0,['Heart inflammation'],['inflammation'],1403366621641650180,112177253,2021-06-11,"[(0, 18, 'ADE')]","[(6, 18, 'ADE')]","Heart inflammation -- ----- --- ------ ---- -------- ----- ------, ------- -------- --.-. --- -----://----.--/-------

--- ---- --- ------- &---; ------- -------, ---- -------- - ------- ----------, --- - ---- -- -------- -- ------ --------- -----://-.--/----------"
TomSav67_2,-1,-1,['Paralyzed'],['Paralyzed'],1400877002945617925,1369602867510845441,2021-06-04,"[(17, 26, 'ADE')]","[(17, 26, 'ADE')]","----------- ---- Paralyzed ------ -------- ------- ------

------- ------- ------ -- ------ ------.
.
-----://------------.---/---------------------------------------------------------/

----- ⬇️
-----://------.---/-------------------------------------------------------------------------------.----"
Reuters_Health,0,0,[],[],1402256629815549955,25562183,2021-06-08,[],[],------ --- (---.-) ---- -- ------- -- ---- ----- - ----- ----- -- ---- --- -------- ------- -- -------- ----- -- --- -------- - ------ ------ --- --- -----.​ -----://---.-------.---/--------/--------------------------/---------------------------------------------------------------------------/?----=------------------------&------------=----------&----------=----------&----------=-------
DeItaone,0,0,[],[],1409857450971471873,2704294333,2021-06-29,[],[],*------- -------- - -------- ------ -- ------------ -------- -- -------- ------- -- -------- -------- --------- ----- -------
BScientist404,-1,-1,[],[],1407910342559113221,1250560401399398400,2021-06-24,[],[],"------------ ------------ --- ---- -- ---- ---: -----://---.-------.---/----/--/--/--------/-------/-----------------------------.----?------=-------------------------------------------------------------

-------'- -------- ------- -- ------- --------- ----- --- --- ------ -- ------? ------- ---'- ----- -- -- --- ---- --- -- --------- ----- --------- ----- -- -- --------- ------- ------ -- --------- ------- ----- --------, -- ------"
1citizenpundit,0,0,[],[],1409594318583631873,754531050,2021-06-28,[],[],"------- --------- ---- --- ------- ---------, ------- --- ------- ---- - ---------- ---------- ---- ------ --- ----- -- ---- ------- --------- -- --- -------- -------.  -----://-----------.---/----/-----------/-------------------------------------------------------------------------------"
mdsynic,1,1,[],[],1399617587869151233,1012202273814876161,2021-06-01,[],[],"--- ----------- ------- -- --.--% --------- ------- ---------; --.----% --------- ------- ---------------; --- ---% ---------- ------- ----- ------- --- ----- ------- ------ --------- ---------- -------. ----- --- ---- ------ ------- ---- -------. 

-----://---.--------.--.--/----/--/-------------------------------------------------------------.----"
ekvirus_,-1,-1,[],[],1407410978388541440,1316677586995511296,2021-06-22,[],[],"---------- -------------- --------------- ---- ------- -- ------- -- ...---- ----- -- ---- -- ---- ---- 🤦‍♂️.

----- -- ----- -- --------- -- --- -- -------- -- ---- --- ---- --- --- ----- ------- ----- ---. ---- ----- ---- ----- ------- -- ---- -- ---------. 

----- -- --- ---- ------- ----- -----."
DebFOPA,-1,-1,['blood clots'],[],1400985408553447424,866512266467844096,2021-06-05,"[(167, 178, 'ADE')]",[],"-- ---------- -- -- ---------- -- ------...---- -- ------...-- -- - ----- ---- --- ------ -- ------- --- #-------------...--- ------ - -- -------- -- ---- - ---- ---- blood clots ---- #------ -----'- ----- ---- ----? 
-----://---------------.---/-------------------------------------------------------------------------------------------"
DatDankBoi420,-1,0,[],[],1407006725568450565,877543776390189057,2021-06-21,[],[],- --. - --- --- ------- --- ------ -------- ------- ---- - ---- ---- ------- ---- --- ---- ------- ---- - '------ ---- ------' --- ----- ---- ----- -----://----.-----.---/-------------------------------------.----
ReachNewHorizon,0,0,[],[],1409893956775661568,1266382037818044419,2021-06-29,[],[],"---- --- ----- ------- -- --- ---- -- -------- ---- --------- -- ------- --- ------------- ------- --------.

-------'- ------- -------- ---------- ---------- ------- --- ----- ------- -----://---.---------.---/----/--------/----------/-------------------------------------------------------------- --- ---------"
nbcbayarea,0,0,[],[],1399923764515807238,20097362,2021-06-02,[],[],"--- ------ ------ ------ -- ------ -- ----------- “----- ------- ---------,” ----- ----- ------- --- -------- -- ----------- ------- --- --- ------ -- ------- -- ----- ------ ----. ----'- ----. ----://------.---/-------"
the_shpa,0,1,[],[],1408322456901750786,217315690,2021-06-25,[],[],"📢 -------- ---- 📢
--- --- --- ----- ------- ----------- -------- -- ------------- --- --- (----- -- ------- &---; ------- --------) --- --- #------- #------- #-------, ------ -- --- ----- -------- ------- -- ------- ---------- -------- -- ---------. -----://---.---.---.--/-------------/--------------------------------------------------------------"
nhslambethccg,0,0,[],[],1403692318977400833,56404189,2021-06-12,[],[],"--- ---- #------------ ----- -- ------ ------- ------ ------ -- #--------- 💙

🕒 - - ---
👫 ------- --------- --- --+

----- ---- -- #------ ----. ---- ------- ------- -- ----://---.--/-------

---------------- ---------------- ---------------- -----://-.--/----------"
ISGLOBALorg,0,1,[],[],1400064667633000453,294729093,2021-06-02,[],[],"💉---- --------- --- #----------------- #------- ------- --- --------- ---, ------ --- --------- ---- -- ----- ------------- --------- --- ------, -------- --- -------------.

💬""-- ---- ------------- -- ----------- -- --- #----- --------.""

#------------
----://--.--/-----------"
The_NewArab,0,0,[],[],1405860874871578626,2380259108,2021-06-18,[],[],------ ---- -------- ----- ------- ----- ---- --- ----- -- ------ -- -------- --- - ----- -------- -- ------ -------- ---- ---- ---------- ----- -- -- -- --- ------------ ----://--.--/-----------
nsaillant,-1,-1,[],[],1399940223497293826,415728247,2021-06-02,[],[],"------- ---------------- --- ---- ---’- ------- ---- -----, ---- --% -------- --- -------. -- -- --% --- - ----- -----, --’- ------ ---- -- --% --- --- - ----- ---- ------ ---- ----. ---- -- ------ -------. 

---- ---- ----- ------ -- --- -- -- ----- ---- ------- --- (------):
-----://---.----------.---/--------------------/---------------/"
Chicken94175100,0,0,[],[],1406414018995228679,1337837648262651908,2021-06-20,[],[],--------------- -'-- ----- -- - ---- -- ----- --------- --- -------- ---- ---: -----://---.---.--/----------/------------/---------------------------------------------------/-------------------------------------------------------------
regionofpeel,0,0,[],[],1403685513178058755,115465588,2021-06-12,[],[],"--- -- ---- -- ----- ----- --- --- --- ----- ---- -- --- ----------- -------- -------?  --- --- ---- ------- ----- ------ ----, -- ---- - ------ ---- -- ------- -- ------ ------- ------------- ----------. 

--- ---- ---- -- --- -------: ----://---.--/------- -----://-.--/----------"
BilalCleland,0,-1,[],[],1406072775773544453,1300934264263827457,2021-06-19,[],[],"‘--- ------ ------’: 
 ---------- ------- ----------- -------------- ----- --- ---- ------ -------- ---- ------ -- ------- --------- ------ --- -------.

“----- ---’- --- ------,” -- --- ---- --- --- -----. 

| --- --- ----- -----://-----------.---.--/----/-----------/----/--/--/-------------------------------------/"
BBPendle,0,0,[],[],1399718695224684547,4706221157,2021-06-01,[],[],"-------- ------------ - ----- --- ------ ----------- ----- -- ------ ---- ---- ------ --- ----- ---- -- --- ------ -------. 

--- ---- ------- ------ ----- -- ------. -----://-.--/----------"
DawnRybolt,0,-1,['Guillain-Barré Syndrome'],"['Barré Syndrome', 'Guillain']",1416662654416920577,1304484286800695296,2021-07-18,"[(11, 34, 'ADE')]","[(20, 34, 'ADE'), (11, 19, 'ADE')]","----- ---- Guillain-Barré Syndrome ----- -&---;- -------, ---- ---'- --- ---- ----- -----://---.--------.---/------------------------------------------------------------------------------"
CaringHeartSoul,-1,-1,['allergic reaction'],['allergic reaction'],1415933974187216896,504294364,2021-07-16,"[(47, 64, 'ADE')]","[(47, 64, 'ADE')]","-------- -------------- -----, ----- ----- --- allergic reaction. ---- ------- ---- --- ---- ----- -- ----- -- ----. 
-----://---.----.---/----/--/--/-------------------------------------------------------------------------------------------.---- -----://-.--/----------"
saukvalley,0,0,[],[],1413087309407395841,18093695,2021-07-08,[],[],------ -------- -- ---- -------- -- --- ----- ---- -- --- --- ------ ----- --- -- ---------- ----- ---------- ------ ------ ------ -----://---.---------.---/-----------/---------/----/--/--/-------------------------------------------------------------/?------------=-------------&?----------=------&----------=------------------
adabagcompany,0,0,[],[],1418513970785292290,185115193,2021-07-23,[],[],-- ----- ----- --- -- -- -- ---- ---- -- ------- ------ -------- ------- | --- ---- -----://---------.---/---------------------------------------------------------------------------------/
base615,1,-1,"['TTS', 'TTP']",[],1419140616735260673,220640105,2021-07-25,"[(88, 91, 'ADE'), (148, 151, 'ADE')]",[],"--------------- ----------- -------------- ---- --- ----------- --------. --- ------ -- TTS -- ---------- ----- --- --- --- --- - ------- -------- (TTP) ---- ------ ---. --- ------ -- --- ----- ---- -- -- - -- -.--- -- - -- --,--- -- --- --- -----. -- --- ---- -- -------- ---- --- ------- ------- ---- ---- ----."
ChinaIndiaD,0,1,[],[],1412015904410402816,723056817685721088,2021-07-05,[],[],"--- -------- #-------- ------- --------- -- #------- ------- -- ---- --- --- ------ - ------ -------- -------- -- ------ ---- - -- -- -- ----- --- --------- -------- ------, --------- -- - ----- --------- -------- -- - ------- -------. -----://-.--/----------"
Jay31644721,1,0,[],[],1414332061284978692,1327333134669664264,2021-07-11,[],[],"-----, - ----- ---- -- ---- ----- -- ---- ------ ---- ----- -- - ------ -------- ----------- ------ -- --------- ------ ---- ------ --------, ---- ---- -----------, ------- --- ------ -------. ------- --- ---- ----- ---- --- ---. #------- #----------- #------- #------ #------"
SteveHe40519595,-1,-1,[],[],1412383084939550731,1142764837732257793,2021-07-06,[],[],"- ---- ---- --- ----- --- --- ------ -- -- -------’- “-- ---- --------- --------- -- ---- ----- ------” ----. -- ---- ----- - --------- ---- ---- --- -------, -- ------ -- -- -- --- -------- --- ------- (-----). ----- ---- -- --------- ------ ---- -- -- -------- ----------- ---."
chaffeeman,-1,0,[],[],1411786031532216332,41653154,2021-07-04,[],[],--- ---- ----- -------- &---; ---- ---- --- ------- ----- --- ------- --- ----- ------- -- ---- --- ------- -- ----. &---; ---- ---- -- -------- -- ---- ------ -- -- ---- -- ---------- --- -------- -----. ----- -- --- ------ &---; ------- -- --------.
xoxellieeexox,1,1,[],[],1419553366888288257,375890941,2021-07-26,[],[],- --- -- ------ -------- -------- ----------- --- ---- -----!!! #---------- #------ 😍♥️ #------------ #-------- #------ #------- -----://-.--/----------
Khaldor,1,1,[],[],1411237174536806404,21380640,2021-07-03,[],[],------- --- --- ----------- --- -- ----- -----------. ----- --- ------ --- ------ -- ------- ------- ---- ----. ---'- ---- --- --- -- -----------!🤪
ABSCBNNews,0,0,[],[],1417873812364824581,15872418,2021-07-21,[],[],• ---- ------ -- --- ----- ----------- --------- ------- -------- ----- ------ -------------- ------- &---; ------- ------- -----://---.--/-------
DrCol_McL,0,1,[],[],1419273905382957056,313003712,2021-07-25,[],[],--------------- ----------- -- ---- ---- ---- --- --------- ---- -------- -- --- -- ----- -- --- ------. -----://---.---------.---/--------------/----/--/--/---------------------------------------------------------------------------
dzbreaking1,0,0,[],[],1414867966676676614,806524462971650048,2021-07-13,[],[],"#-------
#-------  
#-------  
#-------
#----------- 
#------- 
 #-------- 
#-----
#------- 
-------- -------: ------- -------- -,---,--- ----- ---- ----- -----://---.----------.---/----/--/--/----------------------------------------------------------/ -----://-.--/----------"
eAsiaMediaHub,0,0,[],[],1419891603708145667,178978113,2021-07-27,[],[],"-.-.-------- ----: --- ------ ------ --------- ----- ------- ---------- ----------- ----- -- --- ------- ---- ------- ------- --- ----- -------- -- ------ ------- -- --- ----- ------- --------. 
 
----- ----: -----://---.-----.---/-----/----/-----------------/-------/-------/---------------------------------------------------------------------/ -----://-.--/----------"
indicanews1,0,-1,[],[],1412760535859228674,953395628784066560,2021-07-07,[],[],"--- -- -------------- -----, ------’- -------- ------- --- ---- ------- --- -------- ------- --- ----- ------- -- ----------- -- --- ------- -- ------ -----, --- ------- ---------- --- ----. -----://---.--/-------
#---------- #------------- #------- #--- #------------ -----://-.--/----------"
Tracy46055205,-1,0,[],[],1418512822900822016,1323725877310640129,2021-07-23,[],[],-- ---'- -- --- ---- ---. ---- -- --- ----- ----------- -----://-----------------.---/----/-----------------------------------------------------------------------------/?---=-&--------------------=----
ABSCBNNews,0,0,[],[],1412076645192667139,15872418,2021-07-05,[],[],• ----- ----- -- ----- ---- ---- ------- ------ --------- ------ --- ------- -- ------- -------- ----- -- --- ------- --- -- ----- -- ----- -------- -- ---- -- -- - ------- ----- ----------- -----://---.--/-------
ansatsu_sha,-1,-1,[],[],1410651522694844423,249643032,2021-07-01,[],[],"--------- ------------ ---- ------ ----- ---- --- --- --------- ------- -- --- -- ----- -------.
---- -- ------- --- ----- --- ---- ----- -- -------- ---- ------ ------, --- ----------- ------- ------------ ----- ----- ---- ----- -- ----- ------- -- --------."
PernetFHS,0,0,[],[],1417259216612601861,2471318978,2021-07-19,[],[],"----- -- -- -------- ---- --- ---------- ------- -- --- ----- ------- --- ---- -----, ----- -- ----- -------- ------- --------- - ----- ---- -- ---- ------- ------- --- ------- --------- ----- -------. 
-----://----.--/------- -----://-.--/----------"
MGRady97,1,0,[],[],1410946341212205058,1045683154529472512,2021-07-02,[],[],"--- ---- -- -------- ------- -----------.
#---------------"
news18dotcom,0,0,[],[],1412232936309460995,284920800,2021-07-06,[],[],"------- - ---- ---- ------ --- ----- ----- ------- -- -- ---- --------- --- ---- -- -------------- ----------- ----- -- --- -------, ---- -- - - -----.

-----://---.------.---/----/-----/--------------------------------------------------------------------------------------------------------------------------------------.----"
ac_camp99,0,-1,"['pain', 'tiredness', 'headache']","['headache', 'pain', 'tiredness']",1431472009666449414,1369559283931566087,2021-08-28,"[(86, 90, 'ADE'), (114, 123, 'ADE'), (128, 136, 'ADE')]","[(128, 136, 'ADE'), (86, 90, 'ADE'), (114, 123, 'ADE')]","------ --- ------- ----- ------- ---- ------- ---- ------- ---- --- ---- ------ ----- pain -- --- --------- ----, tiredness, -- headache."
RyanDon58532073,-1,-1,['killed'],['killed'],1425079640402628610,1399360042370011144,2021-08-10,"[(55, 61, 'ADE')]","[(55, 61, 'ADE')]","------------ -- ---- ---- --- -- ------- --- --------- killed ------. -’- --- ---- -- “----- -----.” ----- --- ---- ---- -------- ----- ------ --- ------ -- -- -------, ------ -------- ----------- -- --- ----- -------. -----://----.---.---/-----/--------------------------------------------------------------------------------------------------------------"
telebusiness,-1,0,[],[],1430531384137981955,19536881,2021-08-25,[],[],"--- -------- ------- -- ---- -- ---- -- - ----------- --- -----------, ----- ----- ------- -- -------- ---- -- --- ------ ---- -----://---.---------.--.--/--------/----/--/--/---------------------------------------------/?-----------=--------&----------=------&------------=-------&----------=-------#-------=------------"
NBBJ,0,1,[],[],1423308868197785612,57264785,2021-08-05,[],[],------- ----’- ----- ---------- ----- ------ --- ------. ------- ---. ---- --------  --- -------- ------- -------- --% --------- ------- --- ------ ----- --- ------ ----. -----://---.-----------------------.---/-------/----/------------------------------------------------------/ -----://-.--/----------
notdred,0,0,[],[],1425524577116033030,750073625915559936,2021-08-11,[],[],-------------- -----. - --- --- ---- ---- ---- -- -------- ----- ---------- ---- ----- -- - ------- --'-- --- --- - --- --- ------ --- --- -- ---- ----. -----://----.---/----/----/--/--/-------------------------------------------------------------------------------------------/
AliceNewcastle,1,0,[],[],1425857871930183685,1346962868772564995,2021-08-12,[],[],"------- ----- -------- ------ -------.
-----://---.----.---/----/--/--/----------------------------------------------------------------------------------------.----"
MirrorBreaking_,0,0,[],[],1427615175645990920,981100990089846786,2021-08-17,[],[],"-------- ------- ----- ------- -------- --- --- -- -- -------- ---- -- -- --
-----://---.------.--.--/----/--------/------------------------------------------------ -----://-.--/----------"
LisatheSimpson,-1,-1,[],[],1428364733556563980,389380259,2021-08-19,[],[],--- ----- ---- --- ----- -- -- --- ---- ------ --- - ------/------- ------- -- ------ --- --- ---------- ------- ----- --- ----- -- - ------- -- -- ------- --- --------- ---'- ---------- -- ---- -- -- ---------. ------- #---- -----://---.-----------.---/-----/----/---/--/--------------------------------------------------------------------
MarkReady47,0,0,[],[],1425797455346552835,805428030,2021-08-12,[],[],"-------- “--- ---- ---- -- ---- ----- -- -- -------- --- -------- -- --------- -- ------- ------- -- --- ------- -------- ------- (---------) ------ ---------.”

-----://---.--------------.---/---/----/-----/----------- -----://-.--/----------"
ETHPnews,0,0,[],[],1429794333004386314,1166418611336024065,2021-08-23,[],[],"---- --- -- -- --, --’-- --------- ------- ------ ------- ------- -- #----------- ---- -- -------- ---- -- ---- -- ------- (-.-. ------- -- -- ----- ---- ----).

-------- -------. --- --- --- ----- ----. ------ --- ------- ---------. ---- ----: ----://----.--/------------- -/- -----://-.--/----------"
TheGlenner,1,0,[],[],1423432840008634368,20802043,2021-08-05,[],[],---------------- ------ --'- --- -- ------------ -------. -- -- --------- ---- ------ --- ------- ---- ---- ------- -- --- ----- -- -----. ---- ---- ------- --- --------- --------- -- ------- --- -------- ----- -- ---- --- ------ ----- -- ---.
WesternHSCTrust,1,1,[],[],1431617573435494404,612856961,2021-08-28,[],[],"------- ---------- ------ ---- -- ----------- ------ -- --------- -- -------- ---- --- ------ --------- ----- ----- ---- -- --- ------ -------.
------- -- --- ------ ---- -- ------- --- ----- --- ------ ---- -- ------ -------: ----://---.--/-------------------- -----://-.--/----------"
InvestChannel,0,0,[],[],1423289967187402765,39310714,2021-08-05,[],[],"- ---- -- ------- ---- -------, --- ---- ------ -- ------------ ---- -- -------- ------- -----------.
----- ---- -----://---.-------.---/-----?-=----------- -----://-.--/----------"
ElliAdventurer,-1,0,[],[],1426289647521472512,920057695226359808,2021-08-13,[],[],"------------ ------------- ------------ -- ----- ----- ------ --- -- ---- --- --- --------? --- -- ---- ---------? 
---- --- --- ---------- ---- --- --- -------- --?

----://----------.--/----/-------/-----------------------------------/"
CMHBolivar,0,0,[],[],1429935651571519489,247327246,2021-08-23,[],[],--- ---------- ------ ---------- -- -------- ----------------- ------ ------- - --- ---- -- ------ -- ------- -------- -------. - ------- ---- --- ------- ------ -- -------- ---- ---- ------- ------------- -- --- --- ----------- -- ---. ----- ---- -- -----://---.--/-------
Abby04233774,-1,0,[],[],1430233291538509829,1269581781201752065,2021-08-24,[],[],"--. --- -- -------: --- -------- -- ------ ------- - '---- ----' | ----://-------.--- --- --- -------- --- -- ---------- -- ------- ----------. ------ --------- - -------- ------- --- - -------- --------??? -----://-------------.----/-----/---------------/
-----://---.-------.---/----------/---------------------------------/----/--/--/--/-------/ --- --------"
realTuckFrumper,0,0,[],[],1425715507584552963,55060090,2021-08-12,[],[],------ ------- --- ---- ----- -------- -------- -- ---------- -------- ------ -----://---.---.---/-----------/----/--/--/-------------------------------------------------/-------------/
totallyfearless,1,1,[],[],1430917523642462209,1584352400,2021-08-26,[],[],$--- - ---- ---- ---- --- ------. ---- -- ----- -- ------- -- -- ---------- ----- ---- --- -------- -------- ----- -------- &---; --- ---- ---- ---- --- ------- -- - ------- ---- -------- --- --- ----- ------- ---- ------ -- --- ----- ---- ---- -----://---------.------.---/-------------/---------------------/----/-------------------------------------------------------------------------------------------------------------------------/-------.----
1u1humanity,-1,0,['blood clot risk'],[],1423807831459831814,1275084375839797250,2021-08-07,"[(133, 148, 'ADE')]",[],"---------- ------------- -- ----- ----- ----- ------? ----'-- -------- --- -------. #--- #-----------  🙏 
""----------- ----- ------- blood clot risk '-------' -- ------, --- ----- -----""
-----://--------.---/----/----/--/--/----------------------------------------------------------------------------------
-----://-------------.---/----/-------------.---- -----://-.--/----------"
tsyiblkhealth,0,0,[],[],1432021957571186693,1260346784892817409,2021-08-29,[],[],"---- --------- --- ------- ✨

-----'- --------- (------):
📌--------- --------- ----------- -------- ----- -- --------- ---
📌--- -------- ------'- -------- -------
📌--------- --------- --- ------- -- -------- ----------------

#------------- -----://-.--/----------"
reofiras,0,0,[],[],1425705494535020546,599875685,2021-08-12,[],[],"------, ------- ---- -------- ------- ------ -- --- -------- ------ -----: ------ -----://---.------------.---/------/--------------------------------------------------------------------------------------------"
DerechoEspana,0,0,[],[],1434783619806076929,1001477584671133696,2021-09-06,[],[],"--------- -- ---------- -- ------ --- -- ------- -----?
------- ----- ----- -- ---- ---------- -- ------, ----- ----; 
-------- ----- -------- ----- --------- ------ ---- ------ ----;
-----://-------.---/------/----------/--------------------------------------------------------------------------
-----://---.---------.---/----/--------/----------/---------------------------------------------------------------#:~:----=------%-----%-----------%------%---,------%-----.%-----%----------%----."
Ek3mini,0,-1,[],['amputated limbs'],1337652867319160832,1200138018700582912,2020-12-12,[],"[(133, 148, 'ADE')]",--- -- -- ---- ----- -- -------- -- ------- ---- -- ---- ------ ---- ------- ---- --- ----- -------- ------- ---- -- ---- --- ------ amputated limbs. ------ ---- ------ ----- --- -- --. ----- ------ ------ -- ---- ----- ------ ---- -- ------- --- ------ --- ----------- -------.
KempeSuave,-1,-1,[],['of'],1337685267486887936,1331295904406638605,2020-12-12,[],"[(7, 9, 'ADE')]",------ of ------- ------- ----- ----------- -- ------- 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿 ------- ------ --- -- #----------- ------- ------- ------- '---- -- --------' #---------- #----------- #--------------------------- #------------ #------------ #------------------ #------------- -----://---.-----------.---/-------/----/---/--/--------------------------------------------------
roslynheightsny,0,-1,"[""Bell's Palsy""]",['Palsy'],1337784756289802248,4692838782,2020-12-12,"[(70, 82, 'ADE')]","[(77, 82, 'ADE')]","----- -----: - ------ -- ------'- ---- ----- -- --- ----- ------- --- Bell's Palsy, -------- ---- ---- (-) -- --- ------- -----.

-- --- --, --- --------- ---- ---- -- ----------- ----- ------- -------- ----- --------- ----. --- --------- -- -------- -- -- -- --- ------- -----. -----://-------.---/---------/------/------------------- -----://-.--/----------"
cindy_tgl,1,1,['soreness'],['soreness'],1344847478764359681,90289583,2021-01-01,"[(63, 71, 'ADE')]","[(63, 71, 'ADE')]","-- --- ----- ----- - --- --- ------- ----- ------- --- -- ---- soreness. --’- --- ----. --’-- --- --- --- ------ ---- ---- -- - -----. 
-------- ------ --- ---------- ---- --’- --------- -- --- ------- ------. 👍🏼"
torrHL,0,0,[],['Bumpy'],1344854266284920833,25912403,2021-01-01,[],"[(26, 31, 'ADE')]","“----------- --- ------’- Bumpy ----------- ----- ---- ----- -------’- ------ - 

--- ------ -------- ---- ---- -------- -- --- -.-. --- --------- -- ---- ---------- ---- -- --------- ----- -------.” -----://---.---.---/--------/--------------------------------------------------------------------------------------"
TimBuck24659440,-1,-1,[],['bounties'],1344857143737012225,4659957563,2021-01-01,[],"[(98, 106, 'ADE')]",---------------- --- ------- -- --- --------- ------? ----- ------? ------------ -------? ------- bounties? ------- -- ---- ----------- -------? ---- -----? ------- -- ---- -- --- ------ ---- ------ --- ---- -------? --....- ------- ---. ------- ----.
theAAAshton,1,0,['urge to ralph'],"['ralph basically all day', 'urge to']",1344859118071406594,1227104262678814730,2021-01-01,"[(61, 74, 'ADE')]","[(69, 92, 'ADE'), (61, 68, 'ADE')]",---- -- --- ----: --- ------- ----- ------- --- ---- --- --- urge to ralph basically all day ----- --- --- --. - ---- --- ---- -- ------- --- --- -'- --- ----- ---- --- --------. #------------ #------------ #-------
Lilac0071,0,-1,[],['pandemic'],1344862061147381761,1198800884584665095,2021-01-01,[],"[(187, 195, 'ADE')]","------ ------------- --------- ---- ------- ----- --- ------- ---- - ---- -----. --- --- -- ------- --- ----- --- -------- -------. ---- --- '--------- --- -------------' --- -- -------- pandemic, ----- -- - ------ -- ------ ----. -----://---.-------.---/-------/-----/----------/-------------------------------------------------"
Vesemirr,0,1,[],['spreader'],1356061357062414336,552738654,2021-02-01,[],"[(127, 135, 'ADE')]","------------- -------------- --------------- ----'- ----------- - ---- -- ---- ----, - -------, ------ -------  --- ---- --- - spreader ---- -- --------. ----- ---- -- ---- -- ----- --- -- --- ---- -- -------- ------.
-- ----- -- - ----- ---- - ------- --- -- - ----'- ---- ----- - ----- ---."
hg11768,1,0,['made me feel worse'],"['knee joints', 'legs']",1356065122670833664,2767774343,2021-02-01,"[(173, 191, 'ADE')]","[(153, 164, 'ADE'), (142, 146, 'ADE')]",------- ---- ------- -- -- --- ------- ---------- ---. -'- - ---- ------ --- -- ----- --------- ------ ---- -'-- --- ---- ----- -------- ---- legs &---; knee joints --- --- made me feel worse --- -'-- ------ -- --- - ---- --- ---- ---- ------. - --- --- ------ -------. --- --- ------- ----?
heyycristel,-1,-1,"['bump', 'red mark', 'bump with a red circle']",['bump'],1356070246608744449,25212132,2021-02-01,"[(61, 65, 'ADE'), (75, 83, 'ADE'), (194, 216, 'ADE')]","[(61, 65, 'ADE')]",- ------ --- --- ----- ----- -------: -- -’--- ---- - ------ bump ---/-- - red mark -- --- --------- ----? - --- -- ----- ---- -- --- ------- ------- - ------ ---- - ---- --- --- -----’- ---- - bump with a red circle ----- ---- 😩
JillKem42480925,0,-1,[],['Conflicted'],1356071960833183745,1283469685602660353,2021-02-01,[],"[(193, 203, 'ADE')]","-------- --- ------- ------- - ----- ---, - ----------- --- -- ---. - --------, --- - --- ----- -------. - ---- ---- -- -- ------  - -------, ------- --- ----- ------ -- ------’- -- ---------. Conflicted.  -- --------- ------ ------ - ------ --."
Eriic88,-1,-1,['feel like I did bear crawls up a mile long hill'],['like I did bear crawls up a mile long hill'],1366217200298831875,2396744959,2021-03-01,"[(57, 104, 'ADE')]","[(62, 104, 'ADE')]",- --- ----- -- --- ---- -- ------ -------- ------- --- - feel like I did bear crawls up a mile long hill 🤕🤕🤕🤕
JadeoradeWx,1,1,['slight arm pain'],['arm pain'],1366218046705123328,2612719319,2021-03-01,"[(111, 126, 'ADE')]","[(118, 126, 'ADE')]","--- -- ------ ---- -- --- ------ ----- -------! -- -- ----, - ------ -- ---- ----- --% ---------. -- ---, ---- slight arm pain...--- ------- ---- --- ----- ----."
VNgwena1,1,1,[],['jab'],1366218857657032708,1305017231257022465,2021-03-01,[],"[(174, 177, 'ADE')]","---------- -------, --- --- ---- -- --- --------- ------- ---------- ---- ----- ----- ----- -- --- --------- -------- ------- --- -- -- ---- --- ---------- ------ -- --- --- jab. --------- ----------- -------------- ---------------- -------------- ----------- ------------- -----://-.--/----------"
vishalmisra,1,0,"['fever', 'body ache', 'burning eyes']","['burning eyes', 'body ache', 'fever']",1366220292520034306,48681409,2021-03-01,"[(76, 81, 'ADE'), (83, 92, 'ADE'), (94, 106, 'ADE')]","[(94, 106, 'ADE'), (83, 92, 'ADE'), (76, 81, 'ADE')]","-- ------- -- ---- -- ----- -------- -------, - -- ---- -- --- ---- ----- - fever, body ache, burning eyes. -----------, ---- -- --- -------- -- --- ----- ---- -- --- ------- ------- - -------- --------- ----- -------- --------."
